idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
7845.0,e7846,,31/10/2023 12:10:45,t7846,,,1465.0,ExtendedExample
7846.0,e7847,UnloadFS,31/10/2023 12:10:46,t7847,,x,1465.0,ExtendedExample
7847.0,e7848,LoadSS,,,,,,ExtendedExample
7848.0,e7849,Close,,t7849,,,1465.0,ExtendedExample
,e7850,Seal,31/10/2023 12:10:49,t7850,b906,,1465.0,ExtendedExample
7850.0,e7851,UnloadSS,,t7851,,,1465.0,ExtendedExample
,e7852,UnloadAL,,t7852,,,1465.0,
7852.0,,LoadAL,,t7853,,,9012.0,
7853.0,e7854,LoadFS,31/10/2023 12:10:53,t7854,,y,9012.0,
7854.0,,Open,31/10/2023 12:10:54,t7855,,,,ExtendedExample
7855.0,e7856,,31/10/2023 12:10:55,,,,9012.0,
7856.0,e7857,UnloadFS,31/10/2023 12:10:56,t7857,,y,,ExtendedExample
7857.0,e7858,,31/10/2023 12:10:57,,,,,
7858.0,,Close,,t7859,,,9012.0,ExtendedExample
7859.0,,,31/10/2023 12:10:59,t7860,b907,,9012.0,ExtendedExample
7860.0,e7861,UnloadSS,31/10/2023 12:11:00,,,y,,
7861.0,e7862,LoadFS,31/10/2023 12:11:01,t7862,,z,9012.0,
7862.0,e7863,Open,,t7863,,,9012.0,ExtendedExample
7863.0,e7864,Fill,,t7864,,,9012.0,ExtendedExample
7864.0,,UnloadFS,31/10/2023 12:11:04,,,z,9012.0,ExtendedExample
7865.0,e7866,LoadSS,31/10/2023 12:11:05,t7866,,z,,ExtendedExample
7866.0,e7867,Close,31/10/2023 12:11:06,,,,9012.0,ExtendedExample
7867.0,e7868,Seal,31/10/2023 12:11:07,t7868,b908,,9012.0,ExtendedExample
,e7869,UnloadSS,31/10/2023 12:11:08,t7869,,,9012.0,ExtendedExample
7869.0,e7870,LoadFS,31/10/2023 12:11:09,t7870,,x,9012.0,ExtendedExample
,e7871,Open,31/10/2023 12:11:10,t7871,,,,ExtendedExample
7871.0,,,31/10/2023 12:11:11,,,,,
7872.0,e7873,UnloadFS,,t7873,,x,,ExtendedExample
,e7874,,31/10/2023 12:11:13,t7874,,x,9012.0,ExtendedExample
7874.0,,Close,31/10/2023 12:11:14,,,,9012.0,
,e7876,Seal,31/10/2023 12:11:15,,b909,,,ExtendedExample
7876.0,,UnloadSS,31/10/2023 12:11:16,t7877,,x,9012.0,ExtendedExample
7877.0,e7878,UnloadAL,31/10/2023 12:11:17,t7878,,,9012.0,ExtendedExample
7878.0,e7879,LoadAL,,t7879,,,2465.0,ExtendedExample
7879.0,,LoadFS,,t7880,,z,2465.0,ExtendedExample
7880.0,e7881,Open,31/10/2023 12:11:20,t7881,,,2465.0,ExtendedExample
7881.0,e7882,Fill,31/10/2023 12:11:21,t7882,,,2465.0,ExtendedExample
7882.0,,UnloadFS,,,,z,,ExtendedExample
7883.0,e7884,LoadSS,31/10/2023 12:11:23,t7884,,,2465.0,ExtendedExample
7884.0,e7885,Close,31/10/2023 12:11:24,,,,2465.0,ExtendedExample
7885.0,e7886,,31/10/2023 12:11:25,t7886,b910,,2465.0,ExtendedExample
7886.0,e7887,UnloadSS,31/10/2023 12:11:26,t7887,,z,2465.0,
7887.0,e7888,,31/10/2023 12:11:27,t7888,,x,2465.0,ExtendedExample
7888.0,e7889,Open,31/10/2023 12:11:28,t7889,,,2465.0,ExtendedExample
7889.0,e7890,Fill,,t7890,,,2465.0,ExtendedExample
,,UnloadFS,31/10/2023 12:11:30,t7891,,x,2465.0,ExtendedExample
7891.0,e7892,LoadSS,31/10/2023 12:11:31,t7892,,x,,ExtendedExample
7892.0,e7893,Close,31/10/2023 12:11:32,t7893,,,2465.0,ExtendedExample
7893.0,e7894,Seal,,t7894,b911,,2465.0,ExtendedExample
7894.0,e7895,UnloadSS,31/10/2023 12:11:34,t7895,,x,2465.0,ExtendedExample
7895.0,e7896,,31/10/2023 12:11:35,t7896,,y,2465.0,ExtendedExample
,e7897,Open,31/10/2023 12:11:36,,,,2465.0,
7897.0,e7898,Fill,31/10/2023 12:11:37,t7898,,,2465.0,ExtendedExample
7898.0,,,31/10/2023 12:11:38,,,y,2465.0,ExtendedExample
,,LoadSS,31/10/2023 12:11:39,t7900,,y,2465.0,ExtendedExample
7900.0,e7901,Close,31/10/2023 12:11:40,t7901,,,2465.0,ExtendedExample
7901.0,,Seal,31/10/2023 12:11:41,t7902,b912,,2465.0,ExtendedExample
7902.0,e7903,,31/10/2023 12:11:42,t7903,,y,,ExtendedExample
,e7904,UnloadAL,31/10/2023 12:11:43,t7904,,,2465.0,
7904.0,e7905,LoadAL,31/10/2023 12:11:44,t7905,,,1012.0,ExtendedExample
7905.0,e7906,,31/10/2023 12:11:45,t7906,,y,1012.0,ExtendedExample
7906.0,e7907,Open,31/10/2023 12:11:46,,,,1012.0,ExtendedExample
,e7908,Fill,31/10/2023 12:11:47,t7908,,,,ExtendedExample
7908.0,,,31/10/2023 12:11:48,t7909,,y,1012.0,ExtendedExample
,e7910,,31/10/2023 12:11:49,t7910,,y,1012.0,ExtendedExample
7910.0,e7911,Close,31/10/2023 12:11:50,t7911,,,1012.0,ExtendedExample
,e7912,Seal,31/10/2023 12:11:51,,b913,,1012.0,ExtendedExample
7912.0,e7913,UnloadSS,31/10/2023 12:11:52,,,y,1012.0,ExtendedExample
7913.0,e7914,LoadFS,31/10/2023 12:11:53,,,x,1012.0,ExtendedExample
,e7915,Open,31/10/2023 12:11:54,t7915,,,1012.0,ExtendedExample
7915.0,e7916,Fill,31/10/2023 12:11:55,t7916,,,1012.0,ExtendedExample
7916.0,e7917,UnloadFS,31/10/2023 12:11:56,t7917,,x,,ExtendedExample
7917.0,e7918,LoadSS,31/10/2023 12:11:57,t7918,,,,ExtendedExample
7918.0,,Close,,t7919,,,1012.0,ExtendedExample
7919.0,,,,t7920,b914,,1012.0,ExtendedExample
7920.0,e7921,UnloadSS,31/10/2023 12:12:00,t7921,,x,1012.0,ExtendedExample
7921.0,e7922,LoadFS,31/10/2023 12:12:01,t7922,,z,,ExtendedExample
,e7923,Open,31/10/2023 12:12:02,t7923,,,,ExtendedExample
7923.0,e7924,Fill,31/10/2023 12:12:03,t7924,,,1012.0,ExtendedExample
7924.0,e7925,UnloadFS,,t7925,,z,,ExtendedExample
7925.0,,,,,,z,1012.0,ExtendedExample
7926.0,e7927,,31/10/2023 12:12:06,t7927,,,1012.0,ExtendedExample
7927.0,,Seal,31/10/2023 12:12:07,,b915,,1012.0,ExtendedExample
7928.0,e7929,UnloadSS,,t7929,,z,,ExtendedExample
7929.0,e7930,UnloadAL,31/10/2023 12:12:09,t7930,,,1012.0,ExtendedExample
,,LoadAL,31/10/2023 12:12:10,t7931,,,2012.0,
7931.0,,LoadFS,31/10/2023 12:12:11,t7932,,,2012.0,ExtendedExample
7932.0,e7933,Open,31/10/2023 12:12:12,,,,2012.0,
7933.0,e7934,Fill,31/10/2023 12:12:13,t7934,,,2012.0,ExtendedExample
7934.0,e7935,UnloadFS,31/10/2023 12:12:14,t7935,,z,2012.0,ExtendedExample
,e7936,LoadSS,31/10/2023 12:12:15,t7936,,z,2012.0,ExtendedExample
7936.0,e7937,Close,31/10/2023 12:12:16,t7937,,,2012.0,ExtendedExample
,e7938,Seal,31/10/2023 12:12:17,t7938,b916,,2012.0,ExtendedExample
7938.0,e7939,UnloadSS,31/10/2023 12:12:18,t7939,,z,2012.0,ExtendedExample
7939.0,e7940,LoadFS,31/10/2023 12:12:19,t7940,,y,2012.0,ExtendedExample
7940.0,e7941,Open,,t7941,,,,ExtendedExample
7941.0,e7942,Fill,31/10/2023 12:12:21,t7942,,,2012.0,
7942.0,,UnloadFS,31/10/2023 12:12:22,t7943,,y,2012.0,ExtendedExample
,e7944,,,t7944,,y,2012.0,ExtendedExample
7944.0,e7945,Close,31/10/2023 12:12:24,t7945,,,2012.0,ExtendedExample
7945.0,e7946,,31/10/2023 12:12:25,t7946,b917,,2012.0,ExtendedExample
7946.0,e7947,UnloadSS,31/10/2023 12:12:26,t7947,,y,2012.0,ExtendedExample
7947.0,,LoadFS,31/10/2023 12:12:27,t7948,,x,2012.0,ExtendedExample
7948.0,e7949,,31/10/2023 12:12:28,t7949,,,2012.0,ExtendedExample
7949.0,e7950,,31/10/2023 12:12:29,t7950,,,2012.0,ExtendedExample
7950.0,e7951,UnloadFS,31/10/2023 12:12:30,,,x,2012.0,ExtendedExample
,e7952,LoadSS,,t7952,,x,2012.0,ExtendedExample
7952.0,,Close,,,,,2012.0,ExtendedExample
7953.0,e7954,Seal,31/10/2023 12:12:33,t7954,b918,,,ExtendedExample
7954.0,e7955,,31/10/2023 12:12:34,t7955,,x,2012.0,ExtendedExample
7955.0,e7956,UnloadAL,31/10/2023 12:12:35,,,,2012.0,ExtendedExample
7956.0,e7957,LoadAL,31/10/2023 12:12:36,t7957,,,5012.0,ExtendedExample
7957.0,,LoadFS,31/10/2023 12:12:37,,,,5012.0,ExtendedExample
7958.0,e7959,Open,,t7959,,,5012.0,ExtendedExample
,e7960,Fill,31/10/2023 12:12:39,t7960,,,5012.0,
7960.0,e7961,UnloadFS,31/10/2023 12:12:40,t7961,,,5012.0,ExtendedExample
7961.0,e7962,LoadSS,31/10/2023 12:12:41,t7962,,z,5012.0,ExtendedExample
7962.0,e7963,Close,31/10/2023 12:12:42,t7963,,,5012.0,ExtendedExample
7963.0,e7964,Seal,31/10/2023 12:12:43,t7964,b919,,5012.0,ExtendedExample
7964.0,e7965,UnloadSS,31/10/2023 12:12:44,t7965,,z,,ExtendedExample
7965.0,e7966,LoadFS,31/10/2023 12:12:45,t7966,,y,,ExtendedExample
7966.0,e7967,Open,31/10/2023 12:12:46,t7967,,,5012.0,
,e7968,Fill,,t7968,,,5012.0,ExtendedExample
7968.0,e7969,UnloadFS,31/10/2023 12:12:48,t7969,,y,,
7969.0,e7970,LoadSS,31/10/2023 12:12:49,t7970,,y,5012.0,ExtendedExample
,e7971,Close,31/10/2023 12:12:50,t7971,,,,
7971.0,,Seal,31/10/2023 12:12:51,t7972,b920,,5012.0,ExtendedExample
7972.0,e7973,UnloadSS,31/10/2023 12:12:52,t7973,,,5012.0,ExtendedExample
7973.0,e7974,,31/10/2023 12:12:53,t7974,,,5012.0,ExtendedExample
,e7975,Open,31/10/2023 12:12:54,,,,5012.0,ExtendedExample
7975.0,e7976,Fill,31/10/2023 12:12:55,t7976,,,5012.0,
7976.0,e7977,UnloadFS,31/10/2023 12:12:56,t7977,,x,,
7977.0,e7978,,31/10/2023 12:12:57,t7978,,x,5012.0,ExtendedExample
7978.0,,Close,31/10/2023 12:12:58,t7979,,,5012.0,ExtendedExample
7979.0,e7980,Seal,,t7980,b921,,5012.0,
,e7981,UnloadSS,31/10/2023 12:13:00,t7981,,x,,ExtendedExample
7981.0,e7982,UnloadAL,31/10/2023 12:13:01,,,,5012.0,ExtendedExample
7982.0,e7983,,31/10/2023 12:13:02,t7983,,,1465.0,ExtendedExample
7983.0,e7984,,31/10/2023 12:13:03,t7984,,y,1465.0,ExtendedExample
,e7985,Open,31/10/2023 12:13:04,t7985,,,1465.0,ExtendedExample
7985.0,e7986,Fill,31/10/2023 12:13:05,t7986,,,,ExtendedExample
7986.0,e7987,,31/10/2023 12:13:06,t7987,,y,1465.0,
7987.0,e7988,LoadSS,31/10/2023 12:13:07,t7988,,y,,
7988.0,e7989,Close,,t7989,,,1465.0,
7989.0,e7990,Seal,,t7990,b922,,1465.0,ExtendedExample
7990.0,e7991,UnloadSS,31/10/2023 12:13:10,,,y,,
,e7992,LoadFS,31/10/2023 12:13:11,,,z,1465.0,ExtendedExample
7992.0,,Open,,,,,1465.0,ExtendedExample
7993.0,e7994,Fill,31/10/2023 12:13:13,t7994,,,1465.0,ExtendedExample
7994.0,e7995,,,t7995,,z,1465.0,ExtendedExample
,e7996,LoadSS,31/10/2023 12:13:15,t7996,,z,1465.0,ExtendedExample
,e7997,Close,31/10/2023 12:13:16,,,,1465.0,ExtendedExample
7997.0,,Seal,31/10/2023 12:13:17,t7998,b923,,1465.0,ExtendedExample
7998.0,e7999,,,t7999,,z,1465.0,
7999.0,e8000,LoadFS,31/10/2023 12:13:19,t8000,,,,ExtendedExample
8000.0,e8001,Open,31/10/2023 12:13:20,,,,1465.0,ExtendedExample
8001.0,e8002,Fill,31/10/2023 12:13:21,t8002,,,1465.0,ExtendedExample
8002.0,e8003,UnloadFS,31/10/2023 12:13:22,t8003,,x,1465.0,
,e8004,LoadSS,31/10/2023 12:13:23,t8004,,,1465.0,ExtendedExample
8004.0,e8005,Close,31/10/2023 12:13:24,t8005,,,,ExtendedExample
8005.0,e8006,Seal,31/10/2023 12:13:25,t8006,b924,,1465.0,ExtendedExample
8006.0,e8007,UnloadSS,31/10/2023 12:13:26,t8007,,x,1465.0,ExtendedExample
8007.0,e8008,UnloadAL,31/10/2023 12:13:27,,,,1465.0,
8008.0,e8009,LoadAL,31/10/2023 12:13:28,,,,2012.0,ExtendedExample
8009.0,e8010,LoadFS,31/10/2023 12:13:29,t8010,,y,2012.0,ExtendedExample
,e8011,Open,31/10/2023 12:13:30,t8011,,,2012.0,ExtendedExample
8011.0,e8012,Fill,31/10/2023 12:13:31,t8012,,,,ExtendedExample
8012.0,,UnloadFS,31/10/2023 12:13:32,t8013,,y,2012.0,ExtendedExample
8013.0,e8014,,31/10/2023 12:13:33,t8014,,,2012.0,ExtendedExample
8014.0,e8015,Close,,t8015,,,2012.0,
8015.0,e8016,Seal,31/10/2023 12:13:35,t8016,b925,,2012.0,
8016.0,e8017,UnloadSS,31/10/2023 12:13:36,t8017,,y,2012.0,ExtendedExample
8017.0,e8018,,31/10/2023 12:13:37,,,x,2012.0,ExtendedExample
8018.0,,Open,31/10/2023 12:13:38,t8019,,,2012.0,ExtendedExample
8019.0,e8020,Fill,31/10/2023 12:13:39,,,,2012.0,ExtendedExample
8020.0,,UnloadFS,31/10/2023 12:13:40,t8021,,,,
,e8022,,31/10/2023 12:13:41,t8022,,x,2012.0,
8022.0,e8023,Close,31/10/2023 12:13:42,t8023,,,2012.0,ExtendedExample
8023.0,e8024,Seal,,t8024,b926,,,ExtendedExample
8024.0,e8025,,31/10/2023 12:13:44,t8025,,x,2012.0,ExtendedExample
8025.0,e8026,LoadFS,31/10/2023 12:13:45,t8026,,z,2012.0,
8026.0,,Open,31/10/2023 12:13:46,t8027,,,2012.0,
8027.0,,,31/10/2023 12:13:47,t8028,,,2012.0,ExtendedExample
8028.0,,UnloadFS,31/10/2023 12:13:48,,,z,2012.0,ExtendedExample
8029.0,,LoadSS,31/10/2023 12:13:49,t8030,,z,2012.0,ExtendedExample
8030.0,e8031,,31/10/2023 12:13:50,t8031,,,,ExtendedExample
8031.0,e8032,Seal,31/10/2023 12:13:51,t8032,b927,,,ExtendedExample
8032.0,e8033,UnloadSS,31/10/2023 12:13:52,t8033,,z,,ExtendedExample
8033.0,e8034,UnloadAL,31/10/2023 12:13:53,t8034,,,2012.0,ExtendedExample
8034.0,,LoadAL,,t8035,,,6012.0,ExtendedExample
8035.0,e8036,,31/10/2023 12:13:55,t8036,,z,6012.0,ExtendedExample
8036.0,e8037,Open,31/10/2023 12:13:56,t8037,,,6012.0,
8037.0,e8038,Fill,,t8038,,,6012.0,ExtendedExample
,e8039,,31/10/2023 12:13:58,t8039,,z,6012.0,ExtendedExample
8039.0,e8040,LoadSS,,,,z,6012.0,ExtendedExample
8040.0,e8041,Close,31/10/2023 12:14:00,,,,,ExtendedExample
8041.0,,Seal,,t8042,b928,,6012.0,ExtendedExample
8042.0,e8043,UnloadSS,31/10/2023 12:14:02,t8043,,z,6012.0,ExtendedExample
8043.0,e8044,LoadFS,,t8044,,,6012.0,ExtendedExample
8044.0,e8045,,31/10/2023 12:14:04,t8045,,,6012.0,ExtendedExample
,e8046,,31/10/2023 12:14:05,t8046,,,,ExtendedExample
8046.0,e8047,UnloadFS,,t8047,,y,6012.0,ExtendedExample
8047.0,e8048,LoadSS,31/10/2023 12:14:07,t8048,,y,6012.0,ExtendedExample
8048.0,e8049,,31/10/2023 12:14:08,,,,6012.0,ExtendedExample
8049.0,e8050,Seal,,t8050,b929,,6012.0,ExtendedExample
8050.0,,UnloadSS,31/10/2023 12:14:10,t8051,,,6012.0,ExtendedExample
8051.0,e8052,,,t8052,,x,6012.0,ExtendedExample
,e8053,Open,31/10/2023 12:14:12,t8053,,,6012.0,ExtendedExample
8053.0,e8054,Fill,31/10/2023 12:14:13,t8054,,,,ExtendedExample
8054.0,e8055,,31/10/2023 12:14:14,t8055,,,6012.0,ExtendedExample
8055.0,e8056,,31/10/2023 12:14:15,t8056,,x,,ExtendedExample
8056.0,e8057,Close,31/10/2023 12:14:16,t8057,,,,ExtendedExample
,e8058,Seal,31/10/2023 12:14:17,t8058,b930,,6012.0,
8058.0,e8059,,,t8059,,x,6012.0,ExtendedExample
,e8060,UnloadAL,31/10/2023 12:14:19,,,,6012.0,ExtendedExample
8060.0,,LoadAL,31/10/2023 12:14:20,t8061,,,,ExtendedExample
8061.0,e8062,,31/10/2023 12:14:21,t8062,,z,4465.0,ExtendedExample
8062.0,,Open,31/10/2023 12:14:22,t8063,,,,
8063.0,e8064,,31/10/2023 12:14:23,t8064,,,,ExtendedExample
,e8065,UnloadFS,31/10/2023 12:14:24,t8065,,,4465.0,ExtendedExample
8065.0,e8066,LoadSS,31/10/2023 12:14:25,t8066,,,4465.0,ExtendedExample
8066.0,e8067,Close,31/10/2023 12:14:26,t8067,,,4465.0,ExtendedExample
8067.0,e8068,,31/10/2023 12:14:27,,b931,,4465.0,
8068.0,e8069,UnloadSS,31/10/2023 12:14:28,t8069,,z,,ExtendedExample
8069.0,e8070,LoadFS,31/10/2023 12:14:29,,,x,4465.0,ExtendedExample
8070.0,e8071,Open,31/10/2023 12:14:30,t8071,,,4465.0,ExtendedExample
,e8072,,31/10/2023 12:14:31,t8072,,,4465.0,ExtendedExample
8072.0,e8073,,31/10/2023 12:14:32,,,,,ExtendedExample
8073.0,e8074,LoadSS,31/10/2023 12:14:33,,,x,4465.0,
8074.0,,Close,31/10/2023 12:14:34,t8075,,,4465.0,ExtendedExample
,e8076,Seal,31/10/2023 12:14:35,t8076,b932,,4465.0,
8076.0,e8077,UnloadSS,31/10/2023 12:14:36,t8077,,x,4465.0,ExtendedExample
8077.0,e8078,LoadFS,,,,y,,ExtendedExample
8078.0,e8079,Open,,t8079,,,,ExtendedExample
,e8080,Fill,31/10/2023 12:14:39,t8080,,,4465.0,
8080.0,e8081,UnloadFS,31/10/2023 12:14:40,t8081,,y,4465.0,ExtendedExample
8081.0,e8082,LoadSS,31/10/2023 12:14:41,t8082,,y,4465.0,
8082.0,e8083,Close,31/10/2023 12:14:42,t8083,,,4465.0,ExtendedExample
,e8084,Seal,,,b933,,4465.0,ExtendedExample
8084.0,e8085,UnloadSS,,t8085,,y,4465.0,ExtendedExample
8085.0,e8086,,31/10/2023 12:14:45,t8086,,,4465.0,ExtendedExample
8086.0,e8087,LoadAL,31/10/2023 12:14:46,t8087,,,3465.0,
8087.0,e8088,LoadFS,,t8088,,y,,ExtendedExample
8088.0,,Open,31/10/2023 12:14:48,t8089,,,3465.0,ExtendedExample
8089.0,,Fill,31/10/2023 12:14:49,,,,3465.0,ExtendedExample
8090.0,,UnloadFS,31/10/2023 12:14:50,t8091,,y,3465.0,ExtendedExample
8091.0,e8092,LoadSS,31/10/2023 12:14:51,,,y,3465.0,ExtendedExample
8092.0,e8093,Close,31/10/2023 12:14:52,t8093,,,3465.0,
8093.0,e8094,Seal,31/10/2023 12:14:53,,b934,,3465.0,ExtendedExample
8094.0,e8095,UnloadSS,31/10/2023 12:14:54,t8095,,,,
,,LoadFS,31/10/2023 12:14:55,t8096,,x,,ExtendedExample
8096.0,,,31/10/2023 12:14:56,t8097,,,3465.0,
,e8098,Fill,31/10/2023 12:14:57,t8098,,,3465.0,
8098.0,e8099,UnloadFS,,t8099,,x,3465.0,ExtendedExample
8099.0,e8100,LoadSS,31/10/2023 12:14:59,t8100,,,,ExtendedExample
8100.0,e8101,Close,31/10/2023 12:15:00,,,,3465.0,ExtendedExample
8101.0,e8102,Seal,,t8102,b935,,3465.0,ExtendedExample
8102.0,e8103,UnloadSS,31/10/2023 12:15:02,t8103,,,3465.0,ExtendedExample
8103.0,,LoadFS,31/10/2023 12:15:03,t8104,,,3465.0,
,e8105,Open,31/10/2023 12:15:04,,,,,ExtendedExample
8105.0,e8106,Fill,31/10/2023 12:15:05,t8106,,,3465.0,ExtendedExample
8106.0,e8107,,,t8107,,,,ExtendedExample
,e8108,LoadSS,31/10/2023 12:15:07,t8108,,z,3465.0,ExtendedExample
8108.0,e8109,Close,31/10/2023 12:15:08,t8109,,,3465.0,ExtendedExample
8109.0,e8110,Seal,31/10/2023 12:15:09,,b936,,,ExtendedExample
8110.0,e8111,UnloadSS,31/10/2023 12:15:10,t8111,,z,3465.0,ExtendedExample
,e8112,UnloadAL,31/10/2023 12:15:11,t8112,,,3465.0,ExtendedExample
8112.0,,LoadAL,31/10/2023 12:15:12,t8113,,,1465.0,ExtendedExample
8113.0,,LoadFS,31/10/2023 12:15:13,t8114,,z,1465.0,ExtendedExample
8114.0,e8115,Open,31/10/2023 12:15:14,t8115,,,1465.0,ExtendedExample
8115.0,,Fill,31/10/2023 12:15:15,t8116,,,,
8116.0,e8117,UnloadFS,31/10/2023 12:15:16,t8117,,z,1465.0,ExtendedExample
8117.0,e8118,,,t8118,,z,1465.0,ExtendedExample
,e8119,Close,31/10/2023 12:15:18,t8119,,,1465.0,ExtendedExample
8119.0,e8120,Seal,31/10/2023 12:15:19,t8120,b937,,1465.0,ExtendedExample
8120.0,e8121,,31/10/2023 12:15:20,t8121,,z,,ExtendedExample
8121.0,e8122,LoadFS,31/10/2023 12:15:21,t8122,,y,1465.0,ExtendedExample
8122.0,e8123,Open,31/10/2023 12:15:22,t8123,,,1465.0,
8123.0,,Fill,31/10/2023 12:15:23,t8124,,,1465.0,ExtendedExample
8124.0,,UnloadFS,31/10/2023 12:15:24,t8125,,y,1465.0,ExtendedExample
8125.0,e8126,LoadSS,31/10/2023 12:15:25,t8126,,,1465.0,ExtendedExample
8126.0,e8127,Close,,,,,,ExtendedExample
8127.0,e8128,Seal,31/10/2023 12:15:27,t8128,b938,,1465.0,ExtendedExample
,e8129,UnloadSS,31/10/2023 12:15:28,t8129,,y,1465.0,ExtendedExample
,,LoadFS,31/10/2023 12:15:29,,,x,1465.0,ExtendedExample
8130.0,e8131,Open,,,,,1465.0,ExtendedExample
,e8132,Fill,,t8132,,,,ExtendedExample
8132.0,e8133,UnloadFS,31/10/2023 12:15:32,,,x,,ExtendedExample
8133.0,e8134,LoadSS,31/10/2023 12:15:33,t8134,,x,,
8134.0,e8135,Close,31/10/2023 12:15:34,t8135,,,1465.0,ExtendedExample
8135.0,e8136,Seal,31/10/2023 12:15:35,t8136,b939,,1465.0,ExtendedExample
8136.0,e8137,UnloadSS,31/10/2023 12:15:36,t8137,,x,1465.0,ExtendedExample
8137.0,e8138,UnloadAL,31/10/2023 12:15:37,t8138,,,1465.0,ExtendedExample
8138.0,e8139,LoadAL,31/10/2023 12:15:38,t8139,,,3465.0,ExtendedExample
8139.0,e8140,LoadFS,31/10/2023 12:15:39,,,,3465.0,ExtendedExample
8140.0,e8141,Open,31/10/2023 12:15:40,t8141,,,3465.0,
8141.0,e8142,Fill,31/10/2023 12:15:41,,,,,ExtendedExample
,e8143,UnloadFS,31/10/2023 12:15:42,t8143,,z,3465.0,
8143.0,e8144,LoadSS,31/10/2023 12:15:43,t8144,,z,,ExtendedExample
8144.0,e8145,Close,31/10/2023 12:15:44,t8145,,,3465.0,
8145.0,e8146,Seal,31/10/2023 12:15:45,t8146,b940,,3465.0,ExtendedExample
8146.0,e8147,UnloadSS,31/10/2023 12:15:46,t8147,,z,,ExtendedExample
8147.0,,LoadFS,,t8148,,y,3465.0,ExtendedExample
8148.0,e8149,Open,31/10/2023 12:15:48,t8149,,,3465.0,ExtendedExample
,e8150,,,t8150,,,3465.0,ExtendedExample
8150.0,e8151,UnloadFS,,t8151,,y,3465.0,ExtendedExample
8151.0,e8152,LoadSS,31/10/2023 12:15:51,t8152,,y,3465.0,ExtendedExample
8152.0,e8153,,31/10/2023 12:15:52,t8153,,,3465.0,ExtendedExample
8153.0,e8154,Seal,,t8154,b941,,,ExtendedExample
8154.0,e8155,,31/10/2023 12:15:54,t8155,,y,3465.0,ExtendedExample
8155.0,,LoadFS,31/10/2023 12:15:55,,,x,,ExtendedExample
8156.0,e8157,,,t8157,,,3465.0,ExtendedExample
8157.0,e8158,,31/10/2023 12:15:57,,,,,ExtendedExample
8158.0,e8159,UnloadFS,31/10/2023 12:15:58,,,x,3465.0,ExtendedExample
8159.0,e8160,LoadSS,31/10/2023 12:15:59,t8160,,x,,ExtendedExample
8160.0,e8161,Close,,t8161,,,3465.0,ExtendedExample
,e8162,Seal,,,b942,,3465.0,ExtendedExample
8162.0,e8163,,31/10/2023 12:16:02,t8163,,,3465.0,ExtendedExample
8163.0,e8164,UnloadAL,31/10/2023 12:16:03,t8164,,,3465.0,ExtendedExample
8164.0,e8165,LoadAL,31/10/2023 12:16:04,t8165,,,9012.0,ExtendedExample
8165.0,e8166,LoadFS,31/10/2023 12:16:05,t8166,,y,9012.0,ExtendedExample
8166.0,e8167,Open,31/10/2023 12:16:06,,,,9012.0,ExtendedExample
8167.0,e8168,Fill,31/10/2023 12:16:07,t8168,,,9012.0,ExtendedExample
8168.0,,UnloadFS,31/10/2023 12:16:08,,,y,,
8169.0,e8170,LoadSS,,t8170,,y,9012.0,ExtendedExample
8170.0,e8171,Close,31/10/2023 12:16:10,,,,9012.0,ExtendedExample
8171.0,e8172,Seal,31/10/2023 12:16:11,t8172,b943,,9012.0,ExtendedExample
8172.0,e8173,UnloadSS,31/10/2023 12:16:12,,,y,9012.0,ExtendedExample
,e8174,,31/10/2023 12:16:13,t8174,,,9012.0,ExtendedExample
8174.0,e8175,Open,31/10/2023 12:16:14,t8175,,,9012.0,ExtendedExample
,e8176,Fill,31/10/2023 12:16:15,t8176,,,9012.0,ExtendedExample
8176.0,e8177,UnloadFS,31/10/2023 12:16:16,t8177,,x,9012.0,ExtendedExample
,,LoadSS,31/10/2023 12:16:17,t8178,,x,9012.0,ExtendedExample
8178.0,,Close,31/10/2023 12:16:18,t8179,,,9012.0,
8179.0,e8180,Seal,31/10/2023 12:16:19,,b944,,,ExtendedExample
8180.0,e8181,UnloadSS,31/10/2023 12:16:20,,,x,9012.0,ExtendedExample
8181.0,e8182,LoadFS,,t8182,,z,,ExtendedExample
,,Open,31/10/2023 12:16:22,t8183,,,9012.0,ExtendedExample
8183.0,e8184,Fill,,t8184,,,9012.0,ExtendedExample
8184.0,e8185,UnloadFS,31/10/2023 12:16:24,t8185,,,9012.0,
8185.0,e8186,,,t8186,,z,9012.0,ExtendedExample
8186.0,e8187,Close,31/10/2023 12:16:26,t8187,,,9012.0,ExtendedExample
,,Seal,31/10/2023 12:16:27,t8188,b945,,9012.0,ExtendedExample
8188.0,e8189,UnloadSS,31/10/2023 12:16:28,t8189,,z,9012.0,
,e8190,,31/10/2023 12:16:29,t8190,,,9012.0,ExtendedExample
8190.0,e8191,LoadAL,,,,,2465.0,ExtendedExample
8191.0,e8192,LoadFS,31/10/2023 12:16:31,,,y,2465.0,ExtendedExample
8192.0,e8193,Open,31/10/2023 12:16:32,t8193,,,,ExtendedExample
8193.0,e8194,Fill,31/10/2023 12:16:33,t8194,,,,ExtendedExample
8194.0,e8195,,31/10/2023 12:16:34,t8195,,y,2465.0,
,e8196,LoadSS,,t8196,,y,2465.0,ExtendedExample
